loss,grad_norm,learning_rate,epoch,step,eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_runtime,eval_samples_per_second,eval_steps_per_second,train_runtime,train_samples_per_second,train_steps_per_second,total_flos,train_loss,test_loss,test_accuracy,test_precision,test_recall,test_f1,test_runtime,test_samples_per_second,test_steps_per_second
0.2425,3.302603244781494,8.805925030229745e-05,3.622159090909091,2550,,,,,,,,,,,,,,,,,,,,,
0.2694,4.149845123291016,8.35247883917775e-05,3.6931818181818183,2600,,,,,,,,,,,,,,,,,,,,,
0.267,3.34141206741333,7.899032648125754e-05,3.7642045454545454,2650,,,,,,,,,,,,,,,,,,,,,
0.2441,1.955844521522522,7.44558645707376e-05,3.8352272727272725,2700,,,,,,,,,,,,,,,,,,,,,
0.2747,1.4029548168182373,6.992140266021765e-05,3.90625,2750,,,,,,,,,,,,,,,,,,,,,
0.2696,1.362097144126892,6.538694074969769e-05,3.9772727272727275,2800,,,,,,,,,,,,,,,,,,,,,
,,,4.0,2816,0.29252710938453674,0.8712,0.8685092127303182,0.8627287853577371,0.8656093489148581,1.0337,2418.572,76.427,,,,,,,,,,,,,
0.217,1.2816293239593506,6.085247883917774e-05,4.048295454545454,2850,,,,,,,,,,,,,,,,,,,,,
0.2256,2.8313188552856445,5.6318016928657795e-05,4.119318181818182,2900,,,,,,,,,,,,,,,,,,,,,
0.2456,1.6413968801498413,5.178355501813784e-05,4.190340909090909,2950,,,,,,,,,,,,,,,,,,,,,
0.2514,1.0719822645187378,4.724909310761789e-05,4.261363636363637,3000,,,,,,,,,,,,,,,,,,,,,
0.2351,1.1713322401046753,4.271463119709794e-05,4.332386363636363,3050,,,,,,,,,,,,,,,,,,,,,
0.2301,2.975118398666382,3.8180169286577985e-05,4.403409090909091,3100,,,,,,,,,,,,,,,,,,,,,
0.257,3.27431321144104,3.364570737605804e-05,4.474431818181818,3150,,,,,,,,,,,,,,,,,,,,,
0.2645,2.0256049633026123,2.9111245465538086e-05,4.545454545454545,3200,,,,,,,,,,,,,,,,,,,,,
0.2194,1.3281073570251465,2.4576783555018137e-05,4.6164772727272725,3250,,,,,,,,,,,,,,,,,,,,,
0.2094,1.4404582977294922,2.0042321644498185e-05,4.6875,3300,,,,,,,,,,,,,,,,,,,,,
0.2846,1.5808607339859009,1.5507859733978232e-05,4.7585227272727275,3350,,,,,,,,,,,,,,,,,,,,,
0.2459,1.66228187084198,1.0973397823458281e-05,4.829545454545455,3400,,,,,,,,,,,,,,,,,,,,,
0.2527,2.2627761363983154,6.4389359129383305e-06,4.900568181818182,3450,,,,,,,,,,,,,,,,,,,,,
0.2475,1.4246675968170166,1.9044740024183795e-06,4.971590909090909,3500,,,,,,,,,,,,,,,,,,,,,
,,,5.0,3520,0.2967270612716675,0.8728,0.8617021276595744,0.8760399334442596,0.8688118811881188,1.0255,2437.794,77.034,,,,,,,,,,,,,
,,,5.0,3520,,,,,,,,,150.5413,747.303,23.382,3789545817600000.0,0.29998752989552235,,,,,,,,
,,,5.0,3520,,,,,,,,,,,,,,0.304446280002594,0.87484,0.863978870504156,0.88976,0.8766799353643637,4.9628,5037.466,157.572
